Date,Subject,Year,brightness_median,brightness_stdev,hue_median,hue_stdev,saturation_stdev
1955-01-07,All Cartoons,1955,253,82.3343,0,7.2276,1.4568
1955-01-08,All Cartoons,1955,253,80.2057,0,12.9763,1.4569
1955-01-09,All Cartoons,1955,254,82.1721,0,5.3253,0.7999
1955-01-10,All Cartoons,1955,251,87.5585,0,13.0079,1.3787
1955-01-11,All Cartoons,1955,253,87.3659,0,10.0565,1.0674
1955-01-12,All Cartoons,1955,255,73.5853,0,12.577,0.6055
1955-01-13,All Cartoons,1955,252,90.8818,0,8.5134,0.8772
1955-01-14,All Cartoons,1955,255,61.4537,0,12.2293,0.6569
1955-01-16,All Cartoons,1955,253,82.0887,0,5.7215,0.8796
1955-01-17,All Cartoons,1955,244,86.2386,0,12.5374,1.0491
1955-01-18,All Cartoons,1955,253,90.3973,0,8.1653,1.4223
1955-01-19,All Cartoons,1955,240,92.2044,0,13.0671,1.1134
1955-01-20,All Cartoons,1955,252,84.0372,0,7.3622,1.2187
1955-01-21,All Cartoons,1955,252,76.5268,0,9.9873,0.7216
1955-01-23,All Cartoons,1955,255,87.8353,0,7.6962,0.8756
1955-01-24,All Cartoons,1955,246,88.7631,0,13.1571,1.6892
1955-01-25,All Cartoons,1955,255,86.6145,0,10.2982,0.9044
1955-01-26,All Cartoons,1955,254,84.2965,0,12.423,1.318
1955-01-27,All Cartoons,1955,254,105.2149,0,6.9558,0.9901
1955-01-28,All Cartoons,1955,251,88.9964,0,12.7075,1.1914
1955-01-30,All Cartoons,1955,255,82.2089,0,8.0992,0.9767
1955-01-31,All Cartoons,1955,253,82.2246,0,12.5386,1.0967
1955-02-01,All Cartoons,1955,251,82.9166,0,6.5484,1.4199
1955-02-02,All Cartoons,1955,245,87.3457,0,12.354,0.7716
1955-02-03,All Cartoons,1955,241,87.0293,0,5.9376,1.2445
1955-02-04,All Cartoons,1955,251,88.8868,0,12.8035,0.7781
1955-02-06,All Cartoons,1955,253,89.4449,0,6.1726,0.7799
1955-02-07,All Cartoons,1955,253,89.7862,0,12.735,1.1004
1955-02-08,All Cartoons,1955,242,96.7034,0,8.5945,1.4064
1955-02-09,All Cartoons,1955,255,81.0866,0,12.3591,0.968
1955-02-10,All Cartoons,1955,250,89.1459,0,7.2295,1.3149
1955-02-11,All Cartoons,1955,255,67.1333,0,14.1952,1.468
1955-02-13,All Cartoons,1955,252,93.6824,0,5.9744,1.2545
1955-02-14,All Cartoons,1955,253,82.7041,0,11.2242,1.1598
1955-02-15,All Cartoons,1955,253,90.2442,0,7.1955,1.6535
1955-02-16,All Cartoons,1955,140,99.9914,0,11.885,1.1304
1955-02-17,All Cartoons,1955,252,87.4676,0,5.7778,1.1862
1955-02-18,All Cartoons,1955,247,95.1611,0,12.0849,0.6468
1955-02-20,All Cartoons,1955,249,82.6383,0,6.5192,1.4163
1955-02-21,All Cartoons,1955,247,92.8755,0,12.2479,1.207
1955-02-22,All Cartoons,1955,250,76.5258,0,8.2414,1.5216
1955-02-23,All Cartoons,1955,249,96.952,0,12.1558,0.6649
1955-02-24,All Cartoons,1955,241,99.6515,0,7.7022,1.3702
1955-02-25,All Cartoons,1955,246,85.3082,0,15.068,1.0624
1955-02-27,All Cartoons,1955,255,79.5188,0,6.6596,1.5062
1955-02-28,All Cartoons,1955,251,80.0512,0,12.0316,0.7137
1955-03-01,All Cartoons,1955,231,89.4247,0,7.0242,0.8819
1955-03-02,All Cartoons,1955,252,84.6103,0,12.8885,1.0008
1955-03-03,All Cartoons,1955,243,86.8542,0,8.129,1.2147
1955-03-04,All Cartoons,1955,254,76.0458,0,10.1083,1.1315
1955-03-06,All Cartoons,1955,255,57.549,0,6.2389,1.6582
1955-03-07,All Cartoons,1955,247,85.4073,0,12.596,0.6508
1955-03-08,All Cartoons,1955,254,76.8026,0,8.3267,1.4669
1955-03-09,All Cartoons,1955,217,89.4588,0,12.1736,0.6025
1955-03-10,All Cartoons,1955,245,94.4736,0,7.9378,1.6878
1955-03-11,All Cartoons,1955,254,84.9496,0,12.3812,1.3477
1955-03-13,All Cartoons,1955,254,84.0033,0,7.3439,0.9951
1955-03-14,All Cartoons,1955,250,93.9523,0,13.1791,1.0372
1955-03-15,All Cartoons,1955,231,88.6775,0,8.8577,1.5544
1955-03-16,All Cartoons,1955,249,87.199,0,12.652,0.9617
1955-03-17,All Cartoons,1955,255,73.3209,0,7.3024,1.346
1955-03-18,All Cartoons,1955,254,83.2481,0,13.0318,0.7716
1955-03-20,All Cartoons,1955,253,86.2095,0,6.6584,0.8466
1955-03-21,All Cartoons,1955,254,79.2008,0,12.4735,1.191
1955-03-22,All Cartoons,1955,218,102.2476,0,7.4284,1.6185
1955-03-23,All Cartoons,1955,248,93.2026,0,11.3733,1.3703
1955-03-24,All Cartoons,1955,234,91.0468,0,6.694,1.3131
1955-03-25,All Cartoons,1955,244,91.2073,0,13.3657,1.0807
1955-03-27,All Cartoons,1955,172,74.4531,0,7.8423,1.8646
1955-03-28,All Cartoons,1955,214,99.6621,0,12.6471,1.3542
1955-03-29,All Cartoons,1955,255,81.9899,0,4.4279,0.7365
1955-03-30,All Cartoons,1955,180,94.2701,0,13.1203,1.0421
1955-03-31,All Cartoons,1955,250,93.0476,0,7.9782,1.2926
1955-04-01,All Cartoons,1955,252,80.8648,0,12.9342,1.0649
1955-04-03,All Cartoons,1955,247,90.1308,0,6.4998,1.4545
1955-04-04,All Cartoons,1955,254,86.0624,0,15.0266,1.0627
1955-04-05,All Cartoons,1955,254,71.9441,0,8.3114,1.1298
1955-04-06,All Cartoons,1955,249,87.8735,0,11.4298,1.3931
1955-04-07,All Cartoons,1955,252,82.515,0,4.8877,0.758
1955-04-08,All Cartoons,1955,251,77.0442,0,12.0906,0.6212
1955-04-10,All Cartoons,1955,251,83.8081,0,8.0844,1.2992
1955-04-11,All Cartoons,1955,236,91.2723,0,12.3751,1.0534
1955-04-12,All Cartoons,1955,254,83.7188,0,8.1845,1.4078
1955-04-13,All Cartoons,1955,249,90.9725,0,14.9379,1.1873
1955-04-14,All Cartoons,1955,248,89.3557,0,6.6053,1.4128
1955-04-15,All Cartoons,1955,253,79.8043,0,12.6589,0.9952
1955-04-17,All Cartoons,1955,167,95.3646,0,7.3367,1.408
1955-04-18,All Cartoons,1955,255,74.2237,0,12.4575,1.3154
1955-04-19,All Cartoons,1955,255,76.4727,0,5.0408,0.9555
1955-04-20,All Cartoons,1955,242,90.5505,0,9.9737,0.6367
1955-04-21,All Cartoons,1955,251,85.0343,0,7.7925,1.4867
1955-04-22,All Cartoons,1955,254,75.9635,0,12.34,1.3497
1955-04-23,All Cartoons,1955,243,81.0366,0,7.3669,1.7619
1955-04-24,All Cartoons,1955,245,92.2116,0,12.0307,0.7415
1955-04-25,All Cartoons,1955,254,78.4966,0,7.5794,0.96
1955-04-26,All Cartoons,1955,220,89.0521,0,15.2773,1.4076
1955-04-27,All Cartoons,1955,253,95.1085,0,7.8028,1.5331
1955-04-28,All Cartoons,1955,253,85.1806,0,10.9142,0.7533
1955-04-29,All Cartoons,1955,255,64.7731,0,6.3446,0.871
1955-05-01,All Cartoons,1955,255,79.0281,0,12.6016,1.0544
1955-05-02,All Cartoons,1955,252,91.0228,0,7.6458,0.9042
1955-05-03,All Cartoons,1955,254,86.8861,0,11.8024,1.4345
1955-05-04,All Cartoons,1955,250,95.3721,0,8.6026,1.2624
1955-05-05,All Cartoons,1955,253,80.3572,0,13.4973,1.3995
1955-05-06,All Cartoons,1955,243,92.2414,0,6.8395,1.3981
1955-05-08,All Cartoons,1955,254,82.7191,0,10.6598,1.1211
1955-05-09,All Cartoons,1955,253,84.7301,0,6.303,1.722
1955-05-10,All Cartoons,1955,255,76.0852,0,13.0766,1.3251
1955-05-11,All Cartoons,1955,255,69.4437,0,8.0403,0.9508
1955-05-12,All Cartoons,1955,255,75.5955,0,10.0511,0.5821
1955-05-13,All Cartoons,1955,253,81.7374,0,5.4294,1.3808
1955-05-15,All Cartoons,1955,248,75.6824,0,12.6227,1.0049
1955-05-16,All Cartoons,1955,250,83.9754,0,10.7503,1.43
1955-05-17,All Cartoons,1955,255,81.0638,0,12.5749,1.3867
1955-05-18,All Cartoons,1955,253,85.0944,0,8.0644,1.6195
1955-05-19,All Cartoons,1955,253,90.0428,0,12.0366,0.8177
1955-05-20,All Cartoons,1955,250,90.7324,0,8.0996,1.0579
1955-05-22,All Cartoons,1955,255,64.7619,0,11.6091,0.7586
1955-05-23,All Cartoons,1955,254,80.7649,0,6.4781,1.4125
1955-05-24,All Cartoons,1955,252,87.4124,0,12.2353,0.6025
1955-05-25,All Cartoons,1955,246,96.2519,0,7.2615,0.8608
1955-05-26,All Cartoons,1955,230,101.3067,0,11.3523,0.748
1955-05-26b,All Cartoons,1955,254,72.4374,0,5.8171,0.7886
1955-05-27,All Cartoons,1955,254,86.9037,0,12.4405,0.609
1955-05-29,All Cartoons,1955,254,73.4456,0,7.3964,1.6015
1955-05-31,All Cartoons,1955,251,78.0699,0,13.6678,1.3479
1955-06-23,All Cartoons,1955,252,78.573,0,7.3379,1.5356
1955-06-24,All Cartoons,1955,254,83.9489,0,9.8244,1.1001
1955-06-25,All Cartoons,1955,255,77.3635,0,8.2218,0.9769
1955-06-27,All Cartoons,1955,250,90.0149,0,12.614,1.0945
1955-06-28,All Cartoons,1955,253,79.9407,0,6.9899,0.8879
1955-06-29,All Cartoons,1955,254,91.001,0,13.258,1.0332
1955-06-30,All Cartoons,1955,253,80.2815,0,6.8492,1.4316
1955-07-01,All Cartoons,1955,253,83.724,0,12.6,1.3213
1955-07-03,All Cartoons,1955,252,79.0665,0,8.8301,1.4289
1955-07-04,All Cartoons,1955,254,82.6122,0,12.2422,0.6083
1955-07-05,All Cartoons,1955,253,78.4911,0,9.1113,1.5404
1955-07-06,All Cartoons,1955,254,85.8468,0,12.0169,1.148
1955-07-07,All Cartoons,1955,255,71.2847,0,7.969,1.1702
1955-07-08,All Cartoons,1955,221,71.1711,0,12.9941,1.0945
1955-07-10,All Cartoons,1955,255,73.835,0,8.4621,1.6257
1955-07-11,All Cartoons,1955,255,75.6262,0,12.8512,1.3355
1955-07-12,All Cartoons,1955,254,79.3214,0,6.7117,1.7212
1955-07-13,All Cartoons,1955,255,60.4436,0,12.7035,0.9526
1955-07-14,All Cartoons,1955,254,72.7821,0,7.4471,1.4453
1955-07-15,All Cartoons,1955,227,94.8264,0,12.1828,1.0958
1955-07-16,All Cartoons,1955,253,81.7004,0,7.6252,1.2776
1955-07-17,All Cartoons,1955,253,79.685,0,11.9084,1.3621
1955-07-18,All Cartoons,1955,248,82.4819,0,8.5591,1.1157
1955-07-19,All Cartoons,1955,161,105.4092,0,14.3024,1.368
1955-07-20,All Cartoons,1955,254,77.5216,0,8.8156,1.5952
1955-07-21,All Cartoons,1955,251,87.0526,0,12.5957,1.1012
1955-07-22,All Cartoons,1955,253,80.3511,0,8.2188,1.5465
1955-07-24,All Cartoons,1955,249,83.8295,0,13.5297,1.1913
1955-07-25,All Cartoons,1955,254,80.274,0,8.0562,1.2903
1955-07-26,All Cartoons,1955,251,91.8966,0,12.216,1.1359
1955-07-27,All Cartoons,1955,253,86.4522,0,7.8347,0.9839
1955-07-28,All Cartoons,1955,255,78.9323,0,12.2033,0.6597
1955-07-29,All Cartoons,1955,243,87.7951,0,6.2193,1.6762
1955-07-31,All Cartoons,1955,254,89.7563,0,15.4542,1.4979
1955-08-01,All Cartoons,1955,250,85.6831,0,7.9736,1.4087
1955-08-02,All Cartoons,1955,255,82.347,0,12.4645,1.0215
1955-08-03,All Cartoons,1955,254,76.5494,0,6.5044,1.3713
1955-08-04,All Cartoons,1955,252,87.508,0,12.6223,0.9958
1955-08-05,All Cartoons,1955,254,79.2734,0,7.3001,1.412
1955-08-07,All Cartoons,1955,253,85.3681,0,12.8841,0.7733
1955-08-08,All Cartoons,1955,255,80.2987,0,6.611,1.4966
1955-08-09,All Cartoons,1955,251,91.8306,0,12.1984,1.4239
1955-08-10,All Cartoons,1955,255,78.5955,0,7.4464,1.3049
1955-08-11,All Cartoons,1955,252,88.9622,0,12.1268,0.5901
1955-08-12,All Cartoons,1955,253,82.6341,0,7.6461,1.4307
1955-08-14,All Cartoons,1955,254,78.7251,0,12.2565,1.0162
1955-08-15,All Cartoons,1955,239,94.4327,0,7.0329,1.2243
1955-08-16,All Cartoons,1955,252,78.5352,0,12.4347,0.9437
1955-08-17,All Cartoons,1955,248,95.6277,0,8.7729,1.7396
1955-08-18,All Cartoons,1955,251,95.7182,0,12.6125,0.9587
1955-08-19,All Cartoons,1955,253,83.1521,0,6.8388,0.8539
1955-08-21,All Cartoons,1955,252,87.4863,0,12.7778,0.7194
1955-08-22,All Cartoons,1955,255,84.9904,0,5.1566,0.7395
1955-08-23,All Cartoons,1955,251,85.6357,0,12.5428,0.9539
1955-08-24,All Cartoons,1955,255,84.0277,0,6.438,1.4801
1955-08-25,All Cartoons,1955,254,84.2669,0,11.7439,0.9686
1955-08-26,All Cartoons,1955,251,90.2301,0,5.1475,0.7277
1955-08-28,All Cartoons,1955,249,92.4779,0,13.2745,1.4385
1955-08-29,All Cartoons,1955,236,80.5113,0,6.0989,1.2736
1955-08-30,All Cartoons,1955,234,89.7843,0,12.5694,1.4044
1955-08-31,All Cartoons,1955,252,93.9464,0,8.5299,1.2163
1955-09-01,All Cartoons,1955,254,89.2017,0,12.4533,1.3228
1955-09-02,All Cartoons,1955,254,85.5008,0,8.1285,0.9788
1955-09-04,All Cartoons,1955,253,88.4262,0,13.7557,1.3583
1955-09-05,All Cartoons,1955,244,97.958,0,7.3824,1.2463
1955-09-06,All Cartoons,1955,254,85.6692,0,12.2879,0.9402
1955-09-07,All Cartoons,1955,243,79.788,0,12.4706,0.977
1955-09-08,All Cartoons,1955,254,74.7599,0,15.1184,2.3582
1955-09-09,All Cartoons,1955,253,88.2169,0,7.1025,0.8865
1955-09-11,All Cartoons,1955,254,94.4355,0,16.0181,1.1776
1955-09-12,All Cartoons,1955,253,86.3597,0,8.348,1.366
1955-09-13,All Cartoons,1955,252,77.8948,0,12.9114,0.7198
1955-09-14,All Cartoons,1955,255,76.8003,0,4.8288,0.7357
1955-09-15,All Cartoons,1955,251,79.1399,0,12.8726,1.3276
1955-09-16,All Cartoons,1955,191,104.0783,0,8.2069,1.3805
1955-09-18,All Cartoons,1955,240,79.4269,0,13.4468,1.3177
1955-09-19,All Cartoons,1955,145,100.6153,0,8.0931,1.4718
1955-09-20,All Cartoons,1955,255,73.5949,0,12.4235,0.7933
1955-09-21,All Cartoons,1955,252,91.8063,0,7.0614,1.6334
1955-09-22,All Cartoons,1955,251,84.4109,0,11.946,1.1776
1955-09-23,All Cartoons,1955,255,72.4727,0,11.2698,1.0929
1955-09-25,All Cartoons,1955,236,90.578,0,11.7272,1.3333
1955-09-26,All Cartoons,1955,254,81.9201,0,6.9202,0.7904
1955-09-27,All Cartoons,1955,248,93.311,0,12.0315,0.658
1955-09-28,All Cartoons,1955,252,92.7191,0,6.3354,1.4369
1955-09-29,All Cartoons,1955,254,77.7647,0,12.1336,0.6585
1955-09-30,All Cartoons,1955,254,85.3582,0,7.3912,1.36
1955-10-02,All Cartoons,1955,254,82.3707,0,12.9067,0.7742
1955-10-03,All Cartoons,1955,246,88.9978,0,7.1129,1.3685
1955-10-04,All Cartoons,1955,251,81.5729,0,13.4094,1.0456
1955-10-05,All Cartoons,1955,245,88.5356,0,7.6785,1.1075
1955-10-06,All Cartoons,1955,232,81.7695,0,12.3501,1.4418
1955-10-07,All Cartoons,1955,208,89.1292,0,6.8891,1.4273
1955-10-09,All Cartoons,1955,242,94.8179,0,12.3638,1.3819
1955-10-10,All Cartoons,1955,252,88.297,0,7.5314,1.2682
1955-10-11,All Cartoons,1955,255,85.5158,0,12.239,0.9713
1955-10-12,All Cartoons,1955,247,100.9029,0,6.9392,1.7868
1955-10-13,All Cartoons,1955,252,89.0471,0,11.193,0.9685
1955-10-14,All Cartoons,1955,252,84.5368,0,7.327,1.505
1955-10-16,All Cartoons,1955,244,93.6552,0,12.0044,0.6669
1955-10-17,All Cartoons,1955,249,97.4716,0,12.5727,1.4164
1955-10-18,All Cartoons,1955,220,89.0415,0,12.1658,1.1918
1955-10-19,All Cartoons,1955,244,90.1969,0,8.1383,1.0404
1955-10-20,All Cartoons,1955,234,86.5855,0,12.7362,1.3657
1955-10-21,All Cartoons,1955,250,85.6515,0,11.8745,0.8734
1955-10-23,All Cartoons,1955,254,84.5055,0,12.0209,0.5645
1955-10-24,All Cartoons,1955,252,87.0986,0,8.1094,1.006
1955-10-25,All Cartoons,1955,253,78.8096,0,12.1981,1.3325
1955-10-26,All Cartoons,1955,250,82.5012,0,7.4015,1.4956
1955-10-27,All Cartoons,1955,206,89.2919,0,12.8495,0.9849
1955-10-28,All Cartoons,1955,247,84.5751,0,7.2661,1.401
1955-10-30,All Cartoons,1955,251,88.416,0,12.3644,1.3222
1955-10-31,All Cartoons,1955,198,96.3535,0,8.1598,1.7001
1955-11-01,All Cartoons,1955,250,86.9627,0,12.5934,1.3439
1955-11-02,All Cartoons,1955,254,83.9444,0,6.7227,1.4036
1955-11-03,All Cartoons,1955,251,88.121,0,12.1768,0.66
1955-11-05,All Cartoons,1955,252,83.1939,0,7.396,1.322
1955-11-06,All Cartoons,1955,189,91.1491,0,15.2792,1.191
1955-11-07,All Cartoons,1955,222,87.4864,0,7.778,1.0556
1955-11-08,All Cartoons,1955,254,83.9327,0,12.077,0.6546
1955-11-09,All Cartoons,1955,224,87.0316,0,7.2819,1.6959
1955-11-10,All Cartoons,1955,224,92.1553,0,12.1229,1.0435
1955-11-11,All Cartoons,1955,243,88.1114,0,7.9656,1.299
1955-11-13,All Cartoons,1955,254,87.9098,0,13.0802,0.8136
1955-11-14,All Cartoons,1955,254,81.6719,0,7.3435,1.453
1955-11-15,All Cartoons,1955,254,76.2111,0,12.4109,1.3151
1955-11-16,Southerners,1955,225,96.3433,0,7.2624,1.5348
1955-11-16,All Cartoons,1955,225,96.3433,0,7.2624,1.5348
1955-11-17,All Cartoons,1955,222,88.5997,0,11.8295,0.6252
1955-11-18,All Cartoons,1955,248,86.1382,0,8.6061,1.1216
1955-11-20,All Cartoons,1955,242,88.9018,0,14.8214,1.0637
1955-11-21,All Cartoons,1955,252,85.1354,0,8.7592,1.5249
1955-11-22,All Cartoons,1955,251,86.8143,0,12.2268,0.6746
1955-11-23,All Cartoons,1955,250,84.5646,0,8.9865,1.7123
1955-11-24,All Cartoons,1955,254,75.0766,0,12.8069,0.9989
1955-11-25,All Cartoons,1955,254,77.1291,0,12.0754,1.9158
1955-11-26,All Cartoons,1955,247,98.5605,0,12.8837,0.9983
1955-11-27,All Cartoons,1955,255,72.9192,0,5.6054,0.7387
1955-11-29,All Cartoons,1955,217,93.0709,0,10.3992,0.6121
1955-11-30,All Cartoons,1955,251,90.941,0,7.0661,1.3989
1955-12-01,All Cartoons,1955,254,82.9096,0,11.9614,0.6103
1955-12-02,All Cartoons,1955,254,88.5289,0,6.6988,1.3963
1955-12-04,All Cartoons,1955,252,89.109,0,12.5971,1.3904
1955-12-05,All Cartoons,1955,233,80.4081,0,5.3818,1.1745
1955-12-06,All Cartoons,1955,242,82.8755,0,12.5008,0.7484
1955-12-07,All Cartoons,1955,242,88.75,0,7.4282,1.1049
1955-12-08,All Cartoons,1955,230,89.4375,0,12.9018,1.2051
1955-12-09,All Cartoons,1955,250,93.7124,0,8.4708,1.0366
1955-12-11,All Cartoons,1955,253,79.3303,0,12.1839,1.1608
1955-12-12,All Cartoons,1955,253,89.7649,0,7.2297,1.7541
1955-12-13,All Cartoons,1955,247,85.4581,0,12.6159,1.0486
1955-12-14,All Cartoons,1955,250,97.9655,0,7.8467,0.9331
1955-12-15,All Cartoons,1955,251,92.0092,0,12.5717,1.0925
1955-12-16,All Cartoons,1955,254,85.9077,0,6.5057,0.7918
1955-12-18,All Cartoons,1955,246,88.148,0,10.1013,1.1228
1955-12-19,All Cartoons,1955,253,81.9676,0,8.1896,1.0035
1955-12-20,All Cartoons,1955,254,83.8233,0,15.5282,1.5002
1955-12-21,All Cartoons,1955,254,83.0199,0,5.9739,0.9262
1955-12-22,All Cartoons,1955,254,75.4906,0,12.2608,0.9341
1955-12-23,All Cartoons,1955,253,84.073,0,7.4397,1.1056
1955-12-25,All Cartoons,1955,254,79.487,0,10.3974,0.7437
1955-12-26,All Cartoons,1955,254,74.4604,0,6.8648,1.3843
1955-12-27,All Cartoons,1955,255,81.2248,0,12.6806,0.9741
1955-12-28,All Cartoons,1955,249,91.9015,0,6.0987,1.3976
1955-12-29,All Cartoons,1955,254,77.2185,0,12.751,0.9536
1955-12-30,All Cartoons,1955,255,78.9244,0,6.5995,1.4499
1956-01-01,All Cartoons,1956,251,88.1593,0,16.2979,0.7383
1956-01-02,All Cartoons,1956,254,91.5532,0,7.5526,1.1126
1956-01-03,All Cartoons,1956,254,86.6481,0,12.4381,1.1908
1956-01-04,All Cartoons,1956,252,89.2449,0,7.2548,1.2633
1956-01-05,All Cartoons,1956,253,84.9803,0,12.5372,0.9537
1956-01-06,All Cartoons,1956,248,97.7783,0,7.5495,1.4637
1956-01-07,All Cartoons,1956,255,79.4912,0,13.1529,0.941
1956-01-09,All Cartoons,1956,252,81.4282,0,7.7779,1.3615
1956-01-10,All Cartoons,1956,237,99.5809,0,13.0083,0.7346
1956-01-11,All Cartoons,1956,254,83.2637,0,7.2223,0.8719
1956-01-12,All Cartoons,1956,254,69.6119,0,12.1216,1.1165
1956-01-13,All Cartoons,1956,252,83.9295,0,7.7744,1.5314
1956-01-14,All Cartoons,1956,253,82.1054,0,12.3316,0.6524
1956-01-15,All Cartoons,1956,237,91.4369,0,7.6637,1.6593
1956-01-17,All Cartoons,1956,252,89.4217,0,12.3121,1.0294
1956-01-18,All Cartoons,1956,252,89.3894,0,10.7455,1.7208
1956-01-19,All Cartoons,1956,249,92.6068,0,11.876,1.3657
1956-01-20,All Cartoons,1956,249,85.6003,0,6.1909,1.3767
1956-01-22,All Cartoons,1956,255,88.4502,0,11.991,1.1615
1956-01-23,All Cartoons,1956,250,96.1808,0,9.1913,0.9472
1956-01-24,All Cartoons,1956,253,90.9604,0,12.505,0.9547
1956-01-25,All Cartoons,1956,251,93.7539,0,8.1616,1.4557
1956-01-26,All Cartoons,1956,253,88.5731,0,13.2494,1.4136
1956-01-27,All Cartoons,1956,248,88.4018,0,10.0323,1.0742
1956-01-29,All Cartoons,1956,252,87.1253,0,11.8435,0.7242
1956-01-30,All Cartoons,1956,255,79.8493,0,6.9779,1.7446
1956-01-31,All Cartoons,1956,252,92.5729,0,12.5436,1.3507
1956-02-01,All Cartoons,1956,254,84.2796,0,6.7941,1.7253
1956-02-02,All Cartoons,1956,245,104.1848,0,12.212,0.6387
1956-02-03,All Cartoons,1956,247,87.7375,0,8.2598,1.6702
1956-02-05,All Cartoons,1956,254,96.0143,0,10.1187,0.5734
1956-02-06,All Cartoons,1956,254,69.0525,0,7.5762,1.4148
1956-02-07,All Cartoons,1956,255,76.267,0,16.1418,1.1781
1956-02-08,All Cartoons,1956,250,90.9675,0,7.3844,1.0492
1956-02-09,All Cartoons,1956,249,91.779,0,12.9783,0.72
1956-02-10,All Cartoons,1956,255,75.3723,0,7.7478,1.4975
1956-02-12,All Cartoons,1956,253,93.3528,0,12.6944,0.9578
1956-02-13,All Cartoons,1956,252,87.0904,0,7.2704,1.4786
1956-02-14,All Cartoons,1956,254,89.4402,0,12.0105,0.694
1956-02-15,All Cartoons,1956,253,84.0563,0,6.8493,1.4881
1956-02-16,All Cartoons,1956,253,86.8063,0,12.8464,1.088
1956-02-17,Southerners,1956,253,81.0438,0,8.5562,1.3694
1956-02-17,All Cartoons,1956,253,81.0438,0,8.5562,1.3694
1956-02-19,All Cartoons,1956,246,87.0134,0,13.1398,1.3708
1956-02-20,All Cartoons,1956,252,78.1728,0,8.5919,0.9439
1956-02-21,All Cartoons,1956,254,92.6907,0,13.2616,1.4378
1956-02-22,All Cartoons,1956,253,84.4812,0,7.1496,1.201
1956-02-23,All Cartoons,1956,252,91.667,0,12.4122,0.6637
1956-02-24,All Cartoons,1956,254,81.0413,0,7.2677,1.2045
1956-02-26,All Cartoons,1956,254,90.3773,0,12.4106,1.317
1956-02-27,All Cartoons,1956,250,88.9553,0,8.432,0.8783
1956-02-28,Southerners,1956,254,78.3661,0,10.059,0.6052
1956-02-28,All Cartoons,1956,254,78.3661,0,10.059,0.6052
1956-02-29,All Cartoons,1956,253,87.8054,0,8.7698,1.2053
1956-03-01,All Cartoons,1956,254,75.7371,0,14.4713,1.4695
1956-03-02,All Cartoons,1956,252,93.5687,0,8.2364,1.6951
1956-03-04,All Cartoons,1956,254,86.341,0,12.5335,1.3158
1956-03-05,All Cartoons,1956,250,91.7839,0,7.8897,1.5049
1956-03-06,All Cartoons,1956,250,84.318,0,13.7161,1.2264
1956-03-07,All Cartoons,1956,253,88.2445,0,5.699,0.9736
1956-03-08,All Cartoons,1956,161,99.7952,0,13.3517,1.1896
1956-03-09,All Cartoons,1956,253,76.2059,0,7.9753,1.4542
1956-03-11,All Cartoons,1956,245,95.3347,0,10.3079,1.1254
1956-03-12,All Cartoons,1956,250,93.1222,0,7.5737,1.4073
1956-03-13,All Cartoons,1956,209,98.7541,0,12.7283,1.3273
1956-03-14,All Cartoons,1956,252,85.0338,0,8.6038,1.0099
1956-03-15,All Cartoons,1956,232,89.1187,0,11.6184,1.3781
1956-03-16,All Cartoons,1956,255,71.6126,0,8.2368,1.0635
1956-03-18,All Cartoons,1956,231,89.3116,0,13.1041,1.351
1956-03-19,All Cartoons,1956,255,78.0603,0,6.316,1.6823
1956-03-20,All Cartoons,1956,252,95.3315,0,13.3788,1.3694
1956-03-21,All Cartoons,1956,254,83.0198,0,6.9202,1.3844
1956-03-22,All Cartoons,1956,250,88.8355,0,12.229,1.1056
1956-03-23,All Cartoons,1956,254,89.7572,0,7.7351,0.8724
1956-03-25,Southerners,1956,250,90.9941,0,11.9959,0.717
1956-03-25,All Cartoons,1956,250,90.9941,0,11.9959,0.717
1956-03-26,All Cartoons,1956,246,95.1142,0,8.4429,1.1582
1956-03-27,All Cartoons,1956,253,84.2178,0,12.4248,0.6719
1956-03-28,All Cartoons,1956,252,86.4655,0,8.0546,1.7047
1956-03-29,All Cartoons,1956,250,85.8559,0,11.9588,0.6006
1956-03-30,All Cartoons,1956,253,83.2525,0,6.9678,1.2679
1956-04-01,All Cartoons,1956,252,80.4253,0,12.0797,0.7113
1956-04-02,All Cartoons,1956,254,79.8314,0,7.0211,1.5331
1956-04-03,All Cartoons,1956,252,78.8395,0,12.3451,1.3357
1956-04-04,All Cartoons,1956,252,86.7003,0,6.6543,1.6654
1956-04-05,All Cartoons,1956,248,89.8478,0,14.4038,1.0644
1956-04-06,All Cartoons,1956,248,90.7,0,7.3863,1.461
1956-04-08,All Cartoons,1956,254,87.0154,0,10.92,0.6319
1956-04-09,All Cartoons,1956,249,86.8711,0,6.4703,1.489
1956-04-10,All Cartoons,1956,250,83.8835,0,12.4624,0.664
1956-04-11,All Cartoons,1956,253,77.9449,0,7.866,1.0056
1956-04-12,All Cartoons,1956,255,72.533,0,12.8896,0.9452
1956-04-13,All Cartoons,1956,250,87.1049,0,7.2044,1.7618
1956-04-15,All Cartoons,1956,254,79.2612,0,12.9128,0.9633
1956-04-16,All Cartoons,1956,255,57.4144,0,4.4158,0.726
1956-04-17,All Cartoons,1956,253,93.4121,0,9.8504,1.1483
1956-04-18,All Cartoons,1956,251,94.803,0,7.1977,0.9376
1956-04-19,All Cartoons,1956,246,88.3519,0,14.2244,1.1542
1956-04-20,All Cartoons,1956,246,91.7777,0,7.0746,0.9906
